"V1","V2","V3","V4","V5"
2191,0.782731733218567,0.782731733218567,0.567459566411505,0.567459566411505
2192,0.748193574531094,0.748193574531094,0.649946552816606,0.649946552816606
2193,0.84558043902234,0.84558043902234,0.649363525637953,0.649363525637953
2194,0.75533078845769,0.75533078845769,0.6814782105351,0.6814782105351
2195,0.72085444579177,0.72085444579177,0.694179007027847,0.694179007027847
2196,0.667349165101824,0.667349165101824,0.639339533655273,0.639339533655273
2197,0.760555569027984,0.760555569027984,0.675170978046017,0.675170978046017
2198,0.801043209263609,0.801043209263609,0.719945650483608,0.719945650483608
2199,0.702913870593952,0.702913870593952,0.620946561009423,0.620946561009423
2200,0.747922430390384,0.747922430390384,0.621230574544238,0.621230574544238
2201,0.80851424083529,0.80851424083529,0.562543209522136,0.562543209522136
2202,0.70653079470722,0.70653079470722,0.595400725106586,0.595400725106586
2203,0.783539876588663,0.783539876588663,0.668698219765877,0.668698219765877
2204,0.714586033735001,0.714586033735001,0.660900953280958,0.660900953280958
2205,0.707882465989106,0.707882465989106,0.635128467802359,0.635128467802359
2206,0.875841397965249,0.875841397965249,0.688539438445937,0.688539438445937
2207,0.727034595343567,0.727034595343567,0.63845005402211,0.63845005402211
2208,0.725117936212874,0.725117936212874,0.62678346595597,0.62678346595597
2209,0.733470701141102,0.733470701141102,0.638726198808051,0.638726198808051
2210,0.800725748842778,0.800725748842778,0.678048696899633,0.678048696899633
2211,0.738361975608661,0.738361975608661,0.656647284491408,0.656647284491408
2212,0.695569119882027,0.695569119882027,0.656792507925751,0.656792507925751
2213,0.870268223622737,0.870268223622737,0.676395625269885,0.676395625269885
2214,0.774176178745592,0.774176178745592,0.593618229227089,0.593618229227089
2215,0.799489318794482,0.799489318794482,0.654138620667932,0.654138620667932
2216,0.707992167167337,0.707992167167337,0.591638664527057,0.591638664527057
2217,0.756956275788883,0.756956275788883,0.68808857159539,0.68808857159539
2218,0.709189345023359,0.709189345023359,0.668954517208208,0.668954517208208
2219,0.680830632804951,0.680830632804951,0.568716584005867,0.568716584005867
2220,0.739402605105176,0.739402605105176,0.670847020139072,0.670847020139072
2221,0.804829893884152,0.804829893884152,0.714202339121956,0.714202339121956
2222,0.848262790533513,0.848262790533513,0.618590417686956,0.618590417686956
2223,0.793981385779695,0.793981385779695,0.620798930981788,0.620798930981788
2224,0.702254937251171,0.702254937251171,0.635876352864168,0.635876352864168
2225,0.851659392316267,0.851659392316267,0.638750083197984,0.638750083197984
2226,0.868962830563438,0.868962830563438,0.673937169328439,0.673937169328439
2227,0.839426336416539,0.839426336416539,0.63579884611111,0.63579884611111
2228,0.790367976229565,0.790367976229565,0.652262265778159,0.652262265778159
2229,0.693390861236026,0.693390861236026,0.641873709605281,0.641873709605281
2230,0.718228405270593,0.718228405270593,0.575555446598875,0.575555446598875
2231,0.70124645312426,0.70124645312426,0.657926114789896,0.657926114789896
2232,0.884404759519628,0.884404759519628,0.69653643379786,0.69653643379786
2233,0.856817208405496,0.856817208405496,0.67665396672664,0.67665396672664
2234,0.766820814468099,0.766820814468099,0.693194225227529,0.693194225227529
2235,0.774886637869085,0.774886637869085,0.661336781246952,0.661336781246952
2236,0.794774887555404,0.794774887555404,0.608139420468214,0.608139420468214
2237,0.757421807902799,0.757421807902799,0.649665878125865,0.649665878125865
2238,0.719060878915976,0.719060878915976,0.626073824796882,0.626073824796882
2239,0.941190181150667,0.941190181150667,0.651437605009508,0.651437605009508
2240,0.755275699719353,0.755275699719353,0.652262437881887,0.652262437881887
2241,0.736210406236372,0.736210406236372,0.639297841972797,0.639297841972797
2242,0.774826115942064,0.774826115942064,0.653841350751143,0.653841350751143
2243,0.761534595724765,0.761534595724765,0.69869868479218,0.69869868479218
2244,0.725457313209075,0.725457313209075,0.566353458495991,0.566353458495991
2245,0.807225772288208,0.807225772288208,0.684328189422134,0.684328189422134
2246,0.66788549054954,0.66788549054954,0.630539396888994,0.630539396888994
2247,0.750728554548498,0.750728554548498,0.660155821447436,0.660155821447436
2248,0.821871548579435,0.821871548579435,0.692558089033082,0.692558089033082
2249,0.687466603999725,0.687466603999725,0.708821533995098,0.708821533995098
2250,0.743935406997906,0.743935406997906,0.628026975596469,0.628026975596469
2251,0.732608019851052,0.732608019851052,0.703707065744838,0.703707065744838
2252,0.844893820366965,0.844893820366965,0.667528186691941,0.667528186691941
2253,0.689841704579437,0.689841704579437,0.627460759786844,0.627460759786844
2254,0.800375619532114,0.800375619532114,0.69157357752979,0.69157357752979
2255,0.801128882531584,0.801128882531584,0.700655858724275,0.700655858724275
2256,0.680355637485916,0.680355637485916,0.583788796903338,0.583788796903338
2257,0.760008004082509,0.760008004082509,0.596641569614812,0.596641569614812
2258,0.674712783507324,0.674712783507324,0.639174847821423,0.639174847821423
2259,0.768381598075583,0.768381598075583,0.658515708663916,0.658515708663916
2260,0.768857673611867,0.768857673611867,0.624669954377814,0.624669954377814
2261,0.737514808797702,0.737514808797702,0.634501598989544,0.634501598989544
2262,0.89244357679878,0.89244357679878,0.663722313611632,0.663722313611632
2263,0.729629424923699,0.729629424923699,0.65266180933034,0.65266180933034
2264,0.70173173112832,0.70173173112832,0.651413549632189,0.651413549632189
2265,0.784829667448689,0.784829667448689,0.693405531161701,0.693405531161701
2266,0.693580811147553,0.693580811147553,0.591244070916649,0.591244070916649
2267,0.768901059773579,0.768901059773579,0.615033578280455,0.615033578280455
2268,0.78429398373648,0.78429398373648,0.695516731074026,0.695516731074026
2269,0.729868651915969,0.729868651915969,0.638699551547505,0.638699551547505
2270,0.747593416091457,0.747593416091457,0.638850168024231,0.638850168024231
2271,0.733460065465779,0.733460065465779,0.636196535328249,0.636196535328249
2272,0.888952966040527,0.888952966040527,0.606682429511597,0.606682429511597
2273,0.748627156963889,0.748627156963889,0.633572133181677,0.633572133181677
2274,0.754718279228572,0.754718279228572,0.649345005397711,0.649345005397711
2275,0.818264893257169,0.818264893257169,0.655092436965143,0.655092436965143
2276,0.709994540558663,0.709994540558663,0.681572226532114,0.681572226532114
2277,0.729663524140774,0.729663524140774,0.606881575454552,0.606881575454552
2278,0.709953209464352,0.709953209464352,0.667308867073917,0.667308867073917
2279,0.8051576960887,0.8051576960887,0.614678574793885,0.614678574793885
2280,0.831664623075536,0.831664623075536,0.618142254450244,0.618142254450244
2281,0.720983922920305,0.720983922920305,0.567874966123356,0.567874966123356
2282,0.749340968876069,0.749340968876069,0.710313283022224,0.710313283022224
2283,0.82569794543776,0.82569794543776,0.691126729113784,0.691126729113784
2284,0.712015329622881,0.712015329622881,0.638659645424691,0.638659645424691
2285,0.879371706147693,0.879371706147693,0.796419228569298,0.796419228569298
2286,0.665182722670207,0.665182722670207,0.658969877941081,0.658969877941081
2287,0.890971629081232,0.890971629081232,0.70481959418022,0.70481959418022
2288,0.670865810411858,0.670865810411858,0.657138850876531,0.657138850876531
2289,0.730047462269135,0.730047462269135,0.626825018715485,0.626825018715485
2290,0.748859312804339,0.748859312804339,0.58950711505419,0.58950711505419
2291,0.736021589009703,0.736021589009703,0.606302480276662,0.606302480276662
2292,0.844868588260191,0.844868588260191,0.682788004562203,0.682788004562203
2293,0.745360001499018,0.745360001499018,0.711081676430911,0.711081676430911
2294,0.74176428892525,0.74176428892525,0.660940579916937,0.660940579916937
2295,0.703570956459757,0.703570956459757,0.586983234776287,0.586983234776287
2296,0.700678174771677,0.700678174771677,0.574632429156898,0.574632429156898
2297,0.728578569815575,0.728578569815575,0.671234256379413,0.671234256379413
2298,0.768922660164697,0.768922660164697,0.584865550429107,0.584865550429107
2299,0.756257703838146,0.756257703838146,0.728321150412328,0.728321150412328
2300,0.789171602943395,0.789171602943395,0.544181706621827,0.544181706621827
2301,0.683086216900764,0.683086216900764,0.636729080322308,0.636729080322308
2302,0.726934983202691,0.726934983202691,0.671041190690434,0.671041190690434
2303,0.866317510315791,0.866317510315791,0.644809076784983,0.644809076784983
2304,0.694613762063635,0.694613762063635,0.615272659099565,0.615272659099565
2305,1,1,0.726652157945086,0.726652157945086
2306,0.89571795322048,0.89571795322048,0.58885415256056,0.58885415256056
2307,0.839287749850754,0.839287749850754,0.671307651758347,0.671307651758347
2308,0.759623377170215,0.759623377170215,0.698785968687444,0.698785968687444
2309,0.727175725645344,0.727175725645344,0.638092037502338,0.638092037502338
2310,0.740702945752215,0.740702945752215,0.676704319955119,0.676704319955119
2311,0.77836523539115,0.77836523539115,0.629058692109811,0.629058692109811
2312,0.768070865307941,0.768070865307941,0.63653522921987,0.63653522921987
2313,0.733117065183526,0.733117065183526,0.624129199076009,0.624129199076009
2314,0.832609315963353,0.832609315963353,0.646837356233353,0.646837356233353
2315,0.712906433012071,0.712906433012071,0.642906967664543,0.642906967664543
2316,0.676338150296756,0.676338150296756,0.636236533335956,0.636236533335956
2317,0.793822383303763,0.793822383303763,0.633435116462167,0.633435116462167
2318,0.682370138405323,0.682370138405323,0.574354146235923,0.574354146235923
2319,0.703786859402685,0.703786859402685,0.648564315869914,0.648564315869914
2320,0.714837052528784,0.714837052528784,0.567221570296631,0.567221570296631
2321,0.785145762551079,0.785145762551079,0.692549624800957,0.692549624800957
2322,0.82995793218301,0.82995793218301,0.66113579881041,0.66113579881041
2323,0.793062693233459,0.793062693233459,0.933620883718964,0.933620883718964
2324,0.715244864963202,0.715244864963202,0.608500503160387,0.608500503160387
2325,0.73024684897369,0.73024684897369,0.659016708412738,0.659016708412738
2326,0.728125309319086,0.728125309319086,0.572968281318421,0.572968281318421
2327,0.724993858838288,0.724993858838288,0.668556816600603,0.668556816600603
2328,0.807861863002877,0.807861863002877,0.632552133200337,0.632552133200337
2329,0.754845763956272,0.754845763956272,0.638886191234349,0.638886191234349
2330,0.701947102306251,0.701947102306251,0.628303937906525,0.628303937906525
2331,0.731064112831668,0.731064112831668,0.651902981564282,0.651902981564282
2332,0.753190140024391,0.753190140024391,0.592493709026797,0.592493709026797
2333,0.720390368983528,0.720390368983528,0.584283466349191,0.584283466349191
2334,0.855788682883358,0.855788682883358,0.665702289059411,0.665702289059411
2335,0.74485716470547,0.74485716470547,0.612380742410345,0.612380742410345
2336,0.7208888732084,0.7208888732084,0.691028105255802,0.691028105255802
2337,0.694553007783221,0.694553007783221,0.657312158242481,0.657312158242481
2338,0.735392258987338,0.735392258987338,0.683847687890039,0.683847687890039
2339,0.694472429663826,0.694472429663826,0.670404304907978,0.670404304907978
2340,0.835654012465241,0.835654012465241,0.642800014426606,0.642800014426606
2341,0.817762385308861,0.817762385308861,0.623522098193032,0.623522098193032
2342,0.733146136244708,0.733146136244708,0.645653265460636,0.645653265460636
2343,0.785642539804973,0.785642539804973,0.638346408942294,0.638346408942294
2344,0.766359927776836,0.766359927776836,0.684889099773721,0.684889099773721
2345,0.71054471235167,0.71054471235167,0.643228511440892,0.643228511440892
2346,0.754349713011076,0.754349713011076,0.671835879592261,0.671835879592261
2347,0.766379931597431,0.766379931597431,0.559724368678847,0.559724368678847
2348,0.716103132433801,0.716103132433801,0.65771381930985,0.65771381930985
2349,0.789392690424338,0.789392690424338,0.603953349718002,0.603953349718002
2350,0.775117702879636,0.775117702879636,0.680322757479361,0.680322757479361
2351,0.74088538360429,0.74088538360429,0.643639203657852,0.643639203657852
2352,0.75852692625587,0.75852692625587,0.606018613705489,0.606018613705489
2353,0.725272368753908,0.725272368753908,0.630806207393178,0.630806207393178
2354,0.868575382237894,0.868575382237894,0.702342965716548,0.702342965716548
2355,0.791350877884991,0.791350877884991,0.659381884860562,0.659381884860562
2356,0.661010105744889,0.661010105744889,0.569788474281685,0.569788474281685
2357,0.836664598535353,0.836664598535353,0.649439954480532,0.649439954480532
2358,0.659578034115152,0.659578034115152,0.618544863271308,0.618544863271308
2359,0.881018001664006,0.881018001664006,0.592772817116572,0.592772817116572
2360,0.717043388122984,0.717043388122984,0.682314655144299,0.682314655144299
2361,0.69032266922482,0.69032266922482,0.614163473702691,0.614163473702691
2362,0.768821987682277,0.768821987682277,0.701810106866539,0.701810106866539
2363,0.842567312412149,0.842567312412149,0.647425915788497,0.647425915788497
2364,0.693508781246542,0.693508781246542,0.652200703762983,0.652200703762983
2365,0.69915060465816,0.69915060465816,0.690873016439614,0.690873016439614
2366,0.81065642345209,0.81065642345209,0.62942658062719,0.62942658062719
2367,0.822213007715023,0.822213007715023,0.663141212272303,0.663141212272303
2368,0.761896837784589,0.761896837784589,0.549790833922086,0.549790833922086
2369,0.743102581681818,0.743102581681818,0.666203787212937,0.666203787212937
2370,0.734311832505355,0.734311832505355,0.600796446665708,0.600796446665708
2371,0.697536997713376,0.697536997713376,0.599639621052936,0.599639621052936
2372,0.77186926553103,0.77186926553103,0.703076673761991,0.703076673761991
2373,0.734090830993385,0.734090830993385,0.663276390852918,0.663276390852918
2374,0.770347817638765,0.770347817638765,0.591410986476345,0.591410986476345
2375,0.713802818478354,0.713802818478354,0.658070480410206,0.658070480410206
2376,0.697723336384676,0.697723336384676,0.610274124924623,0.610274124924623
2377,0.72270263691421,0.72270263691421,0.689690788789577,0.689690788789577
2378,0.791556084366416,0.791556084366416,0.642839130960032,0.642839130960032
2379,0.828092274140902,0.828092274140902,0.6356517866432,0.6356517866432
2380,0.784756477383373,0.784756477383373,0.634672541019105,0.634672541019105
2381,0.803774621355208,0.803774621355208,0.69511115033491,0.69511115033491
2382,0.793177205465383,0.793177205465383,0.645266342159107,0.645266342159107
2383,0.736511563646779,0.736511563646779,0.708260645682249,0.708260645682249
2384,0.743738518529649,0.743738518529649,0.600061188328441,0.600061188328441
2385,0.702288547576963,0.702288547576963,0.692347550534269,0.692347550534269
2386,0.875869430167825,0.875869430167825,0.691544273659451,0.691544273659451
2387,0.728184287550245,0.728184287550245,0.638650543992618,0.638650543992618
2388,0.747909341630053,0.747909341630053,0.605314779561784,0.605314779561784
2389,0.728957825164421,0.728957825164421,0.597103480315914,0.597103480315914
2390,0.776297042508649,0.776297042508649,0.627293311507926,0.627293311507926
2391,0.958937175997377,0.958937175997377,0.722941373656158,0.722941373656158
2392,0.804242033279764,0.804242033279764,0.639741549658356,0.639741549658356
2393,0.725957951276991,0.725957951276991,0.642179042315274,0.642179042315274
2394,0.770833692646553,0.770833692646553,0.663274897715645,0.663274897715645
2395,0.698722790588249,0.698722790588249,0.609934702863983,0.609934702863983
2396,0.92534998235763,0.92534998235763,0.654185381909335,0.654185381909335
2397,0.794182814849279,0.794182814849279,0.600218557794279,0.600218557794279
2398,0.68226778808685,0.68226778808685,0.62201062312807,0.62201062312807
2399,0.744728236296409,0.744728236296409,0.677074899247555,0.677074899247555
2400,0.791223445377601,0.791223445377601,0.626333579927993,0.626333579927993
2401,0.75236761555964,0.75236761555964,0.626154790088929,0.626154790088929
2402,0.669077934526004,0.669077934526004,0.597264087285849,0.597264087285849
2403,0.684287411939862,0.684287411939862,0.597526026514268,0.597526026514268
2404,0.692767069274071,0.692767069274071,0.563769846799736,0.563769846799736
2405,0.689269571462763,0.689269571462763,0.643983175359214,0.643983175359214
2406,0.705266761637402,0.705266761637402,0.631944858102694,0.631944858102694
2407,0.694060644272035,0.694060644272035,0.622807740182592,0.622807740182592
2408,0.693231705678241,0.693231705678241,0.607223054239947,0.607223054239947
2409,0.732701926781133,0.732701926781133,0.649550001577813,0.649550001577813
2410,0.731411421533837,0.731411421533837,0.622778379018792,0.622778379018792
2411,0.783639060503695,0.783639060503695,0.63552812886092,0.63552812886092
2412,0.846424958632655,0.846424958632655,0.638006241160706,0.638006241160706
2413,0.750293037749757,0.750293037749757,0.590490160291074,0.590490160291074
2414,0.710706115860767,0.710706115860767,0.650718580400383,0.650718580400383
2415,0.652455058481206,0.652455058481206,0.598630076981569,0.598630076981569
2416,0.778347030506311,0.778347030506311,0.657358520091681,0.657358520091681
2417,0.807068935336916,0.807068935336916,0.728385007746702,0.728385007746702
2418,0.809120413370793,0.809120413370793,0.670048250909747,0.670048250909747
2419,0.71443405054722,0.71443405054722,0.640149104236975,0.640149104236975
2420,0.896534969382825,0.896534969382825,0.719357948272348,0.719357948272348
2421,0.714865187612125,0.714865187612125,0.609153529327054,0.609153529327054
2422,0.709528713689387,0.709528713689387,0.605166382991054,0.605166382991054
2423,0.699536203439033,0.699536203439033,0.571159226332459,0.571159226332459
2424,0.773253995651653,0.773253995651653,0.670205137935007,0.670205137935007
2425,0.772324736403122,0.772324736403122,0.65004336379099,0.65004336379099
2426,0.700831200784232,0.700831200784232,0.595394124413483,0.595394124413483
2427,0.730228554010289,0.730228554010289,0.611255076556112,0.611255076556112
2428,0.729004822038594,0.729004822038594,0.614750679202392,0.614750679202392
2429,0.79726735749573,0.79726735749573,0.632932096198771,0.632932096198771
2430,0.718803554054023,0.718803554054023,0.621582794877477,0.621582794877477
2431,0.707320583343049,0.707320583343049,0.66596032351138,0.66596032351138
2432,0.776093022417719,0.776093022417719,0.660229718412794,0.660229718412794
2433,0.714976362297899,0.714976362297899,0.651214214544581,0.651214214544581
2434,0.70010863945706,0.70010863945706,0.622433493114818,0.622433493114818
2435,0.773518944478504,0.773518944478504,0.670051800671488,0.670051800671488
2436,0.765305693997128,0.765305693997128,0.621818840923276,0.621818840923276
2437,0.804943288250628,0.804943288250628,0.701674291226947,0.701674291226947
2438,0.828585116562326,0.828585116562326,0.682373142049197,0.682373142049197
2439,0.716417661880045,0.716417661880045,0.757343892328956,0.757343892328956
2440,0.732042188934063,0.732042188934063,0.645315332396315,0.645315332396315
2441,0.892352644916632,0.892352644916632,0.700304514342187,0.700304514342187
2442,0.711061418863178,0.711061418863178,0.641930628723847,0.641930628723847
2443,0.710706138476024,0.710706138476024,0.709860606942893,0.709860606942893
2444,0.835414062451322,0.835414062451322,0.609651289665496,0.609651289665496
2445,0.771262752168082,0.771262752168082,0.662487801296651,0.662487801296651
2446,0.714815963736763,0.714815963736763,0.560622825625163,0.560622825625163
2447,0.750374668013496,0.750374668013496,0.583619148700811,0.583619148700811
2448,0.724858365958845,0.724858365958845,0.713819432087498,0.713819432087498
2449,0.712931708485168,0.712931708485168,0.692538751723491,0.692538751723491
2450,0.63843501410111,0.63843501410111,0.634165554101529,0.634165554101529
2451,0.863636506553077,0.863636506553077,0.619111466145783,0.619111466145783
2452,0.678127946723957,0.678127946723957,0.651218877230254,0.651218877230254
2453,0.681092687594971,0.681092687594971,0.631974926619951,0.631974926619951
2454,0.835672723758517,0.835672723758517,0.721293836068516,0.721293836068516
2455,0.838405423773155,0.838405423773155,0.684772617880088,0.684772617880088
2456,0.780942828153431,0.780942828153431,0.641598489099972,0.641598489099972
2457,0.645763424159375,0.645763424159375,0.633400089000556,0.633400089000556
2458,0.772752816638743,0.772752816638743,0.657545969199094,0.657545969199094
2459,0.730074481759581,0.730074481759581,0.672480845338019,0.672480845338019
2460,0.790871988936672,0.790871988936672,0.724216670892934,0.724216670892934
2461,0.740562768608334,0.740562768608334,0.739039978641952,0.739039978641952
2462,0.698602786181759,0.698602786181759,0.655903672331022,0.655903672331022
2463,0.833863204021994,0.833863204021994,0.676073934170993,0.676073934170993
2464,0.767471133006656,0.767471133006656,0.635322846029954,0.635322846029954
2465,0.713225200259825,0.713225200259825,0.60522046801803,0.60522046801803
2466,0.730173084342116,0.730173084342116,0.608760398071164,0.608760398071164
2467,0.781365250265975,0.781365250265975,0.645085927987784,0.645085927987784
2468,0.721137936139878,0.721137936139878,0.686415211049551,0.686415211049551
2469,0.736920861250821,0.736920861250821,0.591998278631741,0.591998278631741
2470,0.719232197532462,0.719232197532462,0.688749775947194,0.688749775947194
2471,0.775694911568875,0.775694911568875,0.622192609625375,0.622192609625375
2472,0.800836931049262,0.800836931049262,0.666954878640218,0.666954878640218
2473,0.761508646924656,0.761508646924656,0.666399731039614,0.666399731039614
2474,0.781674986370467,0.781674986370467,0.645634900336486,0.645634900336486
2475,0.749065204433375,0.749065204433375,0.560936554111701,0.560936554111701
2476,0.712281281604615,0.712281281604615,0.598398466573585,0.598398466573585
2477,0.763441225150933,0.763441225150933,0.698094919873236,0.698094919873236
2478,0.734858556500515,0.734858556500515,0.706561947232028,0.706561947232028
2479,0.764783552071778,0.764783552071778,0.628842779121261,0.628842779121261
2480,0.737786624201881,0.737786624201881,0.67010687123195,0.67010687123195
2481,0.709243052287622,0.709243052287622,0.626588808852916,0.626588808852916
2482,0.691691966964222,0.691691966964222,0.664370303799732,0.664370303799732
2483,0.831218312247119,0.831218312247119,0.668846901740119,0.668846901740119
2484,0.857868086439786,0.857868086439786,0.675761429106726,0.675761429106726
2485,0.89987358184529,0.89987358184529,0.685068571161113,0.685068571161113
2486,0.690315907626131,0.690315907626131,0.694182359315549,0.694182359315549
2487,0.848430292354056,0.848430292354056,0.679516532823005,0.679516532823005
2488,0.70925917791426,0.70925917791426,0.648550367089428,0.648550367089428
2489,0.724907586643828,0.724907586643828,0.583088542262891,0.583088542262891
2490,0.712550475713086,0.712550475713086,0.623958898363727,0.623958898363727
2491,0.678524151536218,0.678524151536218,0.523285694573415,0.523285694573415
2492,0.838662691527943,0.838662691527943,0.648670409062189,0.648670409062189
2493,0.660223299250127,0.660223299250127,0.558075362168502,0.558075362168502
2494,0.719865422254457,0.719865422254457,0.621093102030273,0.621093102030273
2495,0.706461343090909,0.706461343090909,0.666478845773431,0.666478845773431
2496,0.723763076699929,0.723763076699929,0.675997213015306,0.675997213015306
2497,0.671542261917258,0.671542261917258,0.631735604857988,0.631735604857988
2498,0.695515326720095,0.695515326720095,0.59704063376864,0.59704063376864
2499,0.741326026067433,0.741326026067433,0.567608003941751,0.567608003941751
2500,0.669270398281745,0.669270398281745,0.603664593439671,0.603664593439671
2501,0.767719816712505,0.767719816712505,0.654618551259081,0.654618551259081
2502,0.77326935219513,0.77326935219513,0.659513778114824,0.659513778114824
2503,0.735672485887528,0.735672485887528,0.689252591750212,0.689252591750212
2504,0.708902169044822,0.708902169044822,0.64450856385631,0.64450856385631
2505,0.665445687183478,0.665445687183478,0.654347167573304,0.654347167573304
2506,0.756672385116436,0.756672385116436,0.653093447982819,0.653093447982819
2507,0.747208460997344,0.747208460997344,0.678589234936931,0.678589234936931
2508,0.722973214334912,0.722973214334912,0.688901257844122,0.688901257844122
2509,0.672018828798243,0.672018828798243,0.613173984974057,0.613173984974057
2510,0.804752418555529,0.804752418555529,0.659478044804688,0.659478044804688
2511,0.763048595951714,0.763048595951714,0.598286556550573,0.598286556550573
2512,0.753420430835571,0.753420430835571,0.678491759205274,0.678491759205274
2513,0.68803790358485,0.68803790358485,0.644862490768342,0.644862490768342
2514,0.771349035728036,0.771349035728036,0.680959317023864,0.680959317023864
2515,0.752246445250864,0.752246445250864,0.682944792235146,0.682944792235146
2516,0.779120382905062,0.779120382905062,0.643973325450877,0.643973325450877
2517,0.720159362263945,0.720159362263945,0.642815209025799,0.642815209025799
2518,0.7339756513777,0.7339756513777,0.573245157646905,0.573245157646905
2519,0.676778311051479,0.676778311051479,0.621534100931861,0.621534100931861
2520,0.820499378363272,0.820499378363272,0.663917739420391,0.663917739420391
2521,0.795471328355085,0.795471328355085,0.698098409440724,0.698098409440724
2522,0.776460591679499,0.776460591679499,0.653010476202267,0.653010476202267
2523,0.747819095211707,0.747819095211707,0.665283512104311,0.665283512104311
2524,0.680269821635202,0.680269821635202,0.575812522517355,0.575812522517355
2525,0.701992854647893,0.701992854647893,0.681484405607921,0.681484405607921
2526,0.683947000885971,0.683947000885971,0.604108594348998,0.604108594348998
2527,0.716713902060411,0.716713902060411,0.639110752785555,0.639110752785555
2528,0.813022710580321,0.813022710580321,0.616001838176067,0.616001838176067
2529,0.734344892282281,0.734344892282281,0.621799154683385,0.621799154683385
2530,0.955865488332794,0.955865488332794,0.698548304621827,0.698548304621827
2531,0.706450429967804,0.706450429967804,0.645304491329104,0.645304491329104
2532,0.74359674470793,0.74359674470793,0.71902653403494,0.71902653403494
2533,0.694076086582498,0.694076086582498,0.659841877032706,0.659841877032706
2534,0.773435416449674,0.773435416449674,0.664998181538539,0.664998181538539
2535,0.727092567097491,0.727092567097491,0.644216501478827,0.644216501478827
2536,0.724995882753826,0.724995882753826,0.64530033567209,0.64530033567209
2537,0.931214343035049,0.931214343035049,0.686113332103647,0.686113332103647
2538,0.677380468083198,0.677380468083198,0.63841119456167,0.63841119456167
2539,0.713958078130176,0.713958078130176,0.660642069506625,0.660642069506625
2540,0.783651895532202,0.783651895532202,0.68144516437357,0.68144516437357
2541,0.772465846744143,0.772465846744143,0.58804113097993,0.58804113097993
2542,0.705485402732742,0.705485402732742,0.6357132371034,0.6357132371034
2543,0.736537648893673,0.736537648893673,0.667544130643729,0.667544130643729
2544,0.689931004604474,0.689931004604474,0.675159519457792,0.675159519457792
2545,0.798931740229503,0.798931740229503,0.714544821662193,0.714544821662193
2546,0.783530851764411,0.783530851764411,0.672290913753195,0.672290913753195
2547,0.785814755628906,0.785814755628906,0.693661806180015,0.693661806180015
2548,0.707121666040324,0.707121666040324,0.531227824615449,0.531227824615449
2549,0.767460259733386,0.767460259733386,0.681754980361688,0.681754980361688
2550,0.70544512735481,0.70544512735481,0.582179391151083,0.582179391151083
2551,0.682632423489969,0.682632423489969,0.656708232869284,0.656708232869284
2552,0.726887307872062,0.726887307872062,0.578627360171193,0.578627360171193
2553,0.705960747926311,0.705960747926311,0.621570253862855,0.621570253862855
2554,0.725507311344933,0.725507311344933,0.662261272412368,0.662261272412368
2555,0.732133675610426,0.732133675610426,0.658267974612493,0.658267974612493
2556,0.681634160043933,0.681634160043933,0.619404273950761,0.619404273950761
2557,0.719941631877996,0.719941631877996,0.663117578291708,0.663117578291708
2558,0.718370426143724,0.718370426143724,0.630448198667727,0.630448198667727
2559,0.725828547454367,0.725828547454367,0.645210845227252,0.645210845227252
2560,0.776102765544794,0.776102765544794,0.691583488061737,0.691583488061737
2561,0.818585592702269,0.818585592702269,0.651515754061766,0.651515754061766
2562,0.799449376817,0.799449376817,0.704899707266813,0.704899707266813
2563,0.848482613286545,0.848482613286545,0.675004034358322,0.675004034358322
2564,0.749808054475652,0.749808054475652,0.686529042885635,0.686529042885635
2565,0.737547388139972,0.737547388139972,0.695722131871287,0.695722131871287
2566,0.828265534384814,0.828265534384814,0.696404206485461,0.696404206485461
2567,0.735647435725312,0.735647435725312,0.569138477923423,0.569138477923423
2568,0.789723426859116,0.789723426859116,0.641634558409231,0.641634558409231
2569,0.650747919164522,0.650747919164522,0.658462395744627,0.658462395744627
2570,0.816947528224473,0.816947528224473,0.700895225516932,0.700895225516932
2571,0.85305093604862,0.85305093604862,0.67217315424243,0.67217315424243
2572,0.765233318813035,0.765233318813035,0.661991897319684,0.661991897319684
2573,0.746781240795642,0.746781240795642,0.685116892794804,0.685116892794804
2574,0.797287178145622,0.797287178145622,0.611298172696393,0.611298172696393
2575,0.777771263917802,0.777771263917802,0.624669278728908,0.624669278728908
2576,0.749639215303458,0.749639215303458,0.693914196811911,0.693914196811911
2577,0.780076734803614,0.780076734803614,0.710754973405509,0.710754973405509
2578,0.683176148189516,0.683176148189516,0.514704127746117,0.514704127746117
2579,0.837867201202382,0.837867201202382,0.536518150474726,0.536518150474726
2580,0.798716772285366,0.798716772285366,0.720221430211802,0.720221430211802
2581,0.792476363384774,0.792476363384774,0.666821978450195,0.666821978450195
2582,0.776693834936846,0.776693834936846,0.634378579630759,0.634378579630759
2583,0.737247111668155,0.737247111668155,0.592724260814558,0.592724260814558
2584,0.719017313776652,0.719017313776652,0.562129680791162,0.562129680791162
2585,0.700840885623305,0.700840885623305,0.616142378974964,0.616142378974964
2586,0.716044328687463,0.716044328687463,0.647257861229273,0.647257861229273
2587,0.750563758369684,0.750563758369684,0.635396570558827,0.635396570558827
2588,0.853552334248625,0.853552334248625,0.648074862293317,0.648074862293317
2589,0.989337423255925,0.989337423255925,0.65664931478178,0.65664931478178
